id,nct_id,responsible_party_type,name,title,organization,affiliation
902506,NCT01523535,Principal Investigator,"Janet M Mullington, PhD",Associate Professor of Neurology,,Beth Israel Deaconess Medical Center
794390,NCT02936219,Principal Investigator,"Nadja Haiden,MD","Assoz. Prof. PD. Dr. Nadja Haiden, MSc",,Medical University of Vienna
961653,NCT00790855,Sponsor,,,,
781797,NCT03100279,Principal Investigator,Brian Chu,Associate Professor,,Rutgers University
953616,NCT00680849,Sponsor,,,,
1149275,NCT02402712,Sponsor,,,,
972484,NCT00938938,,"Lisa M. Schwartz, MD, MS",,White River Junction VAMC,
967558,NCT00882245,,"Robert Tansley, Chief Medical Officer",,Serentis Ltd,
845683,NCT02267330,Principal Investigator,Thomas Higgins,M.D.,,University of Utah
1021229,NCT02009007,Principal Investigator,Hyun Joo Ahn,Associate professor,,Samsung Medical Center
849766,NCT02214095,Principal Investigator,Mai Shafik Attia,lecturer of oral medicine and periodontology,,Ain Shams University
819734,NCT02605772,Principal Investigator,liao sun,principal investigator,,"Fifth Affiliated Hospital, Sun Yat-Sen University"
879956,NCT01819792,Sponsor,,,,
1052171,NCT01997710,Principal Investigator,Dr. Wolfgang Bömicke,Dr. med. dent.,,University Hospital Heidelberg
953378,NCT00685490,,Kazuyuki Kumagai,,Shinjo Ophthalmologic Institute,
955397,NCT00714493,Sponsor,,,,
1033303,NCT02301351,Principal Investigator,Andrew Strasser,Research Associate Professor,,University of Pennsylvania
874809,NCT01887054,Sponsor,,,,
1031632,NCT03312010,Sponsor,,,,
846990,NCT02250261,Principal Investigator,Minna Aittasalo,Senior Researcher,,UKK Institute
890310,NCT01684527,Sponsor,,,,
868096,NCT01974739,Principal Investigator,E.C. Boerma,MD PhD,,Medical Centre Leeuwarden
1145444,NCT03379571,Sponsor,,,,
857857,NCT02108483,Sponsor,,,,
835954,NCT02394210,Sponsor,,,,
851564,NCT02190617,Sponsor,,,,
945342,NCT00573755,Sponsor,,,,
976184,NCT00997256,,Anja Braschoss,,Pascoe Pharmazeutische Preparate GmbH,
916618,NCT00002812,Sponsor,,,,
808812,NCT02748252,Sponsor,,,,
766271,NCT03302260,Sponsor,,,,
905924,NCT01478568,Sponsor,,,,
799932,NCT02864030,Sponsor,,,,
1110390,NCT02632396,Principal Investigator,Jonathon Cohen,Principal Investigator,,Emory University
917407,NCT00004038,Sponsor,,,,
827397,NCT02505750,Sponsor,,,,
772128,NCT03226028,Principal Investigator,Sng Ban Leong,"Senior Consultant/ Head of Department, Women's Anaesthesia",,KK Women's and Children's Hospital
1026433,NCT02025634,Sponsor,,,,
793832,NCT02943499,Principal Investigator,Judson Brewer,Principal Investigator,,"University of Massachusetts, Worcester"
857523,NCT02112864,Principal Investigator,Veronique Brulotte,"M.D., M.Sc.",,Maisonneuve-Rosemont Hospital
1061918,NCT03170375,Sponsor,,,,
939703,NCT00479388,Sponsor,,,,
1112353,NCT02683005,Principal Investigator,Catherine Chappell,Assistant Professor,,University of Pittsburgh
1096043,NCT01829048,Sponsor,,,,
856130,NCT02131038,Sponsor,,,,
910927,NCT01412307,Principal Investigator,Antonio Pinto,"Director of Hematology Oncology and Stem Cell Transplant Unit at National Tumor Institute 'Fondazione G. Pascale', Naples - Italy",,Fondazione Giovanni Pascale
794550,NCT02934139,Sponsor,,,,
879109,NCT01830868,Sponsor,,,,
777494,NCT03156153,Sponsor,,,,
845924,NCT02264184,Sponsor,,,,
995045,NCT01249131,Sponsor,,,,
792637,NCT02959060,Sponsor,,,,
803845,NCT02813005,Sponsor,,,,
894045,NCT01634659,Sponsor,,,,
931858,NCT00308308,Sponsor,,,,
1134973,NCT03079063,Sponsor,,,,
927103,NCT00227240,Sponsor,,,,
895737,NCT01612468,Principal Investigator,Lise Tarnow,professor chief physician,,Steno Diabetes Center
956734,NCT00731978,,BethAnn Guthmueller / Clinical Project Manager,,Hutchsinson Technology Incorporated,
822563,NCT02568865,Principal Investigator,"David Mischoulon, MD","Director, Depression Clinical and Research Program",,Massachusetts General Hospital
793656,NCT02945800,Sponsor,,,,
953713,NCT00688766,Sponsor,,,,
977808,NCT01010841,Sponsor,,,,
815006,NCT02667470,Sponsor,,,,
975452,NCT00985400,Sponsor,,,,
868208,NCT01973283,Sponsor,,,,
867548,NCT01981902,Principal Investigator,Beckman Laser Institute and Medical Center,"Matthew Brenner, M.D.,Department of Pulmonary and Critical Care Medicine",,"University of California, Irvine"
904362,NCT01499134,Sponsor,,,,
962425,NCT00811590,Sponsor,,,,
915350,NCT01353950,Principal Investigator,Jeffrey Gold,professor,,Oregon Health and Science University
990280,NCT01178099,Sponsor,,,,
914888,NCT01360047,Sponsor,,,,
921861,NCT00111449,Sponsor,,,,
792884,NCT02955849,Principal Investigator,Congdon Nathan,vice directior,,Sun Yat-sen University
976352,NCT00991341,Sponsor,,,,
920496,NCT00080145,Principal Investigator,Denis Sukhodolsky,Principal Investigator,,Yale University
988959,NCT01165827,Sponsor,,,,
821808,NCT02578693,Sponsor,,,,
1074791,NCT01684293,Sponsor,,,,
986899,NCT01139853,Sponsor,,,,
947340,NCT00595101,Sponsor,,,,
967738,NCT00873561,,"Chris O'Brien, Chief Medical Office and VP of Clinical Development",,Neurocrine Biosciences Inc,
959716,NCT00771940,,Jens Otto Lunde Jorgensen/MD Professor and Esben T. Vestergaard/MD PhD,,Aarhus University Hospital,
849743,NCT02214407,Sponsor,,,,
943576,NCT00544752,,Ass Prof Karl Franklin,,Umeå University,
787711,NCT03023189,Sponsor,,,,
965389,NCT00849134,Sponsor,,,,
982781,NCT01078064,,Rodrigo Strehl Machado,,Nationwide Children's Hospital,
988651,NCT01163604,Principal Investigator,Xinfeng Liu,"Jinling Hospital, China",,"Jinling Hospital, China"
814998,NCT02667574,Sponsor,,,,
923226,NCT00143559,,"G. Hale, Principal Investigator",,St. Jude Children's Research Hospital,
929282,NCT00270881,Principal Investigator,"Takehiko Mori, M.D., Ph.D.",Dr.,,Keio University
861216,NCT02064582,Sponsor,,,,
879477,NCT01826032,Principal Investigator,Jose M. Montserrat,MD,,Hospital Clinic of Barcelona
1020759,NCT02187237,Sponsor,,,,
1120034,NCT02123966,Principal Investigator,"Nathaniel S. Treister, DMD, DMSc",Principal Investigator,,Dana-Farber Cancer Institute
858603,NCT02098746,Sponsor,,,,
1129848,NCT01026272,,Michelle Sexton ND,,University of Washington,
924771,NCT00177957,Principal Investigator,Yohei Doi,Associate Professor,,University of Pittsburgh
962700,NCT00807105,Sponsor,,,,
811076,NCT02718885,Principal Investigator,Kenneth Wilund,Associate Professor,,University of Illinois at Urbana-Champaign
784978,NCT03058835,Principal Investigator,Shobha Swaminathan,Associate Professor,,"Rutgers, The State University of New Jersey"
967874,NCT00875394,Sponsor,,,,
767430,NCT03287193,Sponsor,,,,
999282,NCT01298375,Sponsor,,,,
768240,NCT03276650,Sponsor,,,,
1021519,NCT01901276,Sponsor-Investigator,Daniel Freedberg,Assistant Professor of Medicine,,Columbia University
939366,NCT00466622,Sponsor,,,,
1134882,NCT03185871,Sponsor,,,,
970305,NCT00916604,,"Klas Malmberg, MD, PhD, Prof, Medical Science Director",,AstraZeneca Pharmaceuticals,
926912,NCT00222872,Principal Investigator,Mara Horwitz,Associate Professor of Medicne,,University of Pittsburgh
791135,NCT02978638,Principal Investigator,Graham Creasey,Professor,,Palo Alto Veterans Institute for Research
967882,NCT00875498,Principal Investigator,Dr. E. Poulet,PUPH,,Hôpital le Vinatier
807005,NCT02771808,Principal Investigator,Jacob Raphael,Associate Professor of Anesthesiology,,University of Virginia
794539,NCT02934282,Principal Investigator,Mauricio Lynn,Professor of Surgery,,University of Miami
1092623,NCT02987153,Principal Investigator,Maged Ghaly,Asst. Professor of Radiation Medicine,,Northwell Health
859459,NCT02087553,Principal Investigator,Eldad Arie Hod,"Associate Professor of Pathology and Cell Biology, Dept of Pathology&Cell Biology",,Columbia University
1002579,NCT01347736,Sponsor,,,,
845647,NCT02267798,Principal Investigator,"Sofia Straudi, MD",MD,,University Hospital of Ferrara
868079,NCT01974973,Sponsor,,,,
800782,NCT02852967,Sponsor,,,,
1020873,NCT02139124,Sponsor,,,,
970596,NCT00913133,Sponsor,,,,
800132,NCT02861430,Principal Investigator,Zaher Lakkis,MD,,Centre Hospitalier Universitaire de Besancon
1046112,NCT03319524,Sponsor,,,,
957570,NCT00741234,Sponsor,,,,
924499,NCT00169806,Sponsor,,,,
833054,NCT02432027,Sponsor,,,,
860940,NCT02068222,Sponsor,,,,
814643,NCT02672228,Sponsor,,,,
902606,NCT01522235,Principal Investigator,"Roy Freeman, MD","Professor of Neurology, Harvard Medical School",,Beth Israel Deaconess Medical Center
802525,NCT02830243,Principal Investigator,Kyoungho Ryu,Clinical assistant professor,,Kangbuk Samsung Hospital
865076,NCT02014220,Principal Investigator,G. Harvey Anderson,Professor,,University of Toronto
767841,NCT03281850,Sponsor,,,,
833090,NCT02431559,Sponsor,,,,
1002484,NCT01346592,Sponsor,,,,
999527,NCT01307956,,"Grem, Jean",,UNMC Eppley Cancer Center at the University of Nebraska Medical Center,
928804,NCT00268983,Sponsor,,,,
885639,NCT01745601,Sponsor,,,,
966982,NCT00863395,Sponsor,,,,
786935,NCT03033316,Sponsor,,,,
911289,NCT01407536,,Jau-Hong Lin/Professor,,Kaohsiung Medical University,
944750,NCT00567892,Principal Investigator,"Jay F. Piccirillo, MD","Professor, Washington University School of Medicine",,Washington University School of Medicine
896884,NCT01597479,Sponsor,,,,
885071,NCT01753011,Principal Investigator,Prof. Dr. Volker Viereck,Prof. Dr. Volker Viereck,,"Cantonal Hospital, Frauenfeld"
1146324,NCT02903355,Sponsor,,,,
1062069,NCT02867956,Principal Investigator,Xin Huang,Professor,,Sun Yat-sen University
867110,NCT01987609,Sponsor-Investigator,"Tissa Hata, MD",Clinical Professor of Medicine,,"University of California, San Diego"
980208,NCT01050387,Principal Investigator,Thomas Carpenter,Professor,,Yale University
931143,NCT00321828,Sponsor,,,,
773196,NCT03212105,Principal Investigator,"Ana-Maria Vranceanu, PhD",Principal Investigator,,Massachusetts General Hospital
998385,NCT01286688,,Dr. Ramakrishna Bangaru/Assistant Manager,,Dr. Reddy's Laboratories Limited,
860924,NCT02068430,Sponsor-Investigator,Stephen Trokel,Professor of Clinical Ophthalmology,,Columbia University
861326,NCT02063152,Sponsor,,,,
970052,NCT00905736,,Leon Poltawski,,University of Hertfordshire,
798177,NCT02886884,Sponsor-Investigator,Ivonne Schulman,Sponsor - Investigator,,University of Miami
950909,NCT00650533,,"Will Sullvan, Global Head of Product Risk and Safety Management",,Mylan Inc.,
903789,NCT01506687,Principal Investigator,"Paul Ritvo, Ph.D.","Scientist, Research, Prevention and Cancer Control",,Cancer Care Ontario
957995,NCT00746798,Sponsor,,,,
1001188,NCT01329861,,"Gerhard Andersson, professor",,Linkoeping University,
766632,NCT03297567,Principal Investigator,Adriana Claudia Lunardi,Principal Investigator,,Universidade Cidade de Sao Paulo
979204,NCT01029613,Principal Investigator,MOstergaard,Professor,,"Glostrup University Hospital, Copenhagen"
937179,NCT00426764,Sponsor,,,,
1071500,NCT03332615,Sponsor,,,,
1084836,NCT02285166,Sponsor,,,,
831608,NCT02450864,Sponsor,,,,
876045,NCT01870934,Principal Investigator,Johnny Froekjaer,Research responsible Chief Surgeon,,Odense University Hospital
956890,NCT00725582,,Wyeth (Registry Contact: Clinical Trial Registry Specialist),,Wyeth,
1076399,NCT01490723,Sponsor,,,,
969830,NCT00902603,Sponsor,,,,
918204,NCT00008216,Principal Investigator,David Savage,Professor of Medicine,,Columbia University
995650,NCT01256658,Sponsor,,,,
890919,NCT01676519,Principal Investigator,"Leonardo Bolognese, MD",Director,,Ospedale San Donato
831224,NCT02455895,Sponsor,,,,
797617,NCT02894164,Principal Investigator,Claire Rimes-Stigare,Doctor,,Karolinska Institutet
802205,NCT02834455,Sponsor-Investigator,Simon Reuter,MD,,Naestved Hospital
1041813,NCT03107858,Principal Investigator,Ahmed Abdel Kader Ahmed Mohammed Elkadi,Specialist,,Assiut University
769787,NCT03256500,Sponsor,,,,
989148,NCT01168388,,Xingyue Hu,,Sir Run Run Shaw Hospital,
882132,NCT01791348,Principal Investigator,Ilda Amirian,"MD, PhD student",,Herlev Hospital
828428,NCT02492321,Sponsor,,,,
786190,NCT03043001,Principal Investigator,Ru-Band Lu,Distinguished Professor,,National Cheng-Kung University Hospital
943359,NCT00542139,,Leonid Kandel,,Hadassah Medical Organization,
824969,NCT02537444,Sponsor,,,,
795696,NCT02919189,Sponsor,,,,
1080875,NCT03095040,Sponsor,,,,
1058425,NCT03029611,Sponsor,,,,
937088,NCT00434629,,"Stephen J. Schuster, MD",,University of Pennsylvania,
784962,NCT03059043,Principal Investigator,A-Yong Yu,Director of the Cataract Clinical Center,,Wenzhou Medical University
854737,NCT02149199,Sponsor,,,,
970057,NCT00905801,Sponsor,,,,
919547,NCT00060203,Sponsor,,,,
832838,NCT02434835,Sponsor,,,,
860647,NCT02072057,Principal Investigator,Nathan Cantoni,MD,,Kantonsspital Aarau
902297,NCT01526304,Sponsor,,,,
932988,NCT00354029,,Ulrich Johannes Spreng,,Asker and Baerum Hospital,
1020061,NCT02465567,Sponsor,,,,
960885,NCT00779558,Principal Investigator,Alan Schroeder,Principal Investigator,,Stanford University
1080752,NCT03197688,Sponsor,,,,
958345,NCT00751140,Sponsor,,,,
830674,NCT02463045,Sponsor,,,,
968635,NCT00891995,Sponsor,,,,
1120144,NCT01855425,Sponsor,,,,
918251,NCT00010192,Sponsor,,,,
1135628,NCT02091518,Sponsor,,,,
813205,NCT02691000,Principal Investigator,Jeanne Maglione,Assistant Clinical Professor,,"University of California, San Diego"
823424,NCT02557633,Sponsor,,,,
920808,NCT00089414,Sponsor,,,,
803517,NCT02817295,Principal Investigator,Sergio Gabriel Susmallian,Head of Surgery department,,Assuta Medical Center
799759,NCT02866292,Principal Investigator,Marília Duarte dos Santos,Principal Investigator,,Federal University of Uberlandia
917794,NCT00006734,Sponsor,,,,
831168,NCT02456623,Principal Investigator,Heather Janisse,Associate Professor,,Eastern Michigan University
812186,NCT02704312,Sponsor,,,,
1112077,NCT03047057,Principal Investigator,Seham Mohamed Moeen Ibrahim,lecturer,,Assiut University
1071163,NCT03337009,Sponsor,,,,
1001241,NCT01330589,Principal Investigator,"Michael A. Horst, PhD, MPHS, MS",Director of Research,,Lancaster General Hospital
991129,NCT01189396,Sponsor,,,,
977497,NCT01006616,Sponsor,,,,
923201,NCT00139360,Principal Investigator,"Oddbjørn Straume, MD PhD",MD PhD,,Haukeland University Hospital
776911,NCT03163758,Sponsor,,,,
816070,NCT02653586,Principal Investigator,shani aboutboul,principal investigator,,Tel Hai College
940660,NCT00496626,Sponsor,,,,
1118516,NCT00914927,Sponsor,,,,
889437,NCT01695928,Principal Investigator,"Frank Falkensammer, DMD,DMS","DMD,DMS",,Medical University of Vienna
913805,NCT01374425,Sponsor,,,,
972824,NCT00950690,,"Director, Clinical Trial Disclosure Group",,"Pfizer, Inc.",
915354,NCT01353898,Sponsor,,,,
798128,NCT02887521,Sponsor,,,,
984614,NCT01108835,Principal Investigator,Fanny W.S. Ko,Honorary Associate Professor,,Chinese University of Hong Kong
946177,NCT00585182,,Robert C Pendleton,,University of Utah,
918392,NCT00024154,Sponsor,,,,
940118,NCT00491153,Sponsor,,,,
993841,NCT01233882,Sponsor,,,,
904352,NCT01499264,Sponsor,,,,
1021603,NCT01867047,Sponsor,,,,
967585,NCT00882609,Sponsor,,,,
955660,NCT00715962,Sponsor,,,,
877322,NCT01854242,Sponsor,,,,
908783,NCT01440608,Sponsor,,,,
859464,NCT02087488,Principal Investigator,Wu Xi,Principal Investigator,,Chengdu University of Traditional Chinese Medicine
987613,NCT01149057,Sponsor,,,,
879472,NCT01826110,Sponsor-Investigator,"Dean F. Wong, MD, PhD","Radiology Vice Chair for Research, Administration & Training, Professor of Radiology, Psychiatry & Environmental Health Sciences",,Johns Hopkins University
990110,NCT01182571,,"Shun,Shiow-Ching",,"Department of Nursing, College of Medicine, National Taiwan University",
831744,NCT02449096,Principal Investigator,"Dr. Mareen Braunstein, M.D.","Dr. med. Mareen Braunstein, M.D.",,Ludwig-Maximilians - University of Munich
813252,NCT02690389,Sponsor-Investigator,Dr. Yin Liu,"Associate Professor, Chief of Clinical Research",,Sichuan Cancer Hospital and Research Institute
783460,NCT03078504,Principal Investigator,"Sadashiv Santosh, MD",assistant professor,,St. Louis University
876959,NCT01858974,Principal Investigator,Dr. med. Nils Kunze,Principal Investigator,,University of Göttingen
1148298,NCT02425761,Principal Investigator,William Whitehead,Associate Professor,,Baylor College of Medicine
925308,NCT00189956,Sponsor,,,,
1160161,NCT00218634,Principal Investigator,Steven A. Safren,"Director, Behavioral Medicine",,Massachusetts General Hospital
900478,NCT01550237,Sponsor,,,,
799583,NCT02868580,Sponsor,,,,
949939,NCT00630682,Principal Investigator,"Gantt Galloway, PharmD",Scientist,,California Pacific Medical Center Research Institute
928759,NCT00268047,,"Kirk R Kanter, MD",,Children's Healthcare of Atlanta,
1108296,NCT02333214,Principal Investigator,Monica Rodrigues Perracini,Professor as Master's and Doctoral Program in Physical Therapy,,Universidade Cidade de Sao Paulo
968273,NCT00881231,,"Eric Mittleberg, Ph.D, VP of Product Development",,Sandoz Inc.,
895773,NCT01612000,Sponsor,,,,
995188,NCT01243775,Principal Investigator,Young-Chul Kim,Professor,,Chonnam National University Hospital
952575,NCT00673192,,Chi-An Chen/Professor,,National Taiwan University Hospital,
849903,NCT02212288,Sponsor,,,,
778958,NCT03137095,Principal Investigator,Michelle Janelsins,Assistant Professor,,University of Rochester
990998,NCT01195688,,"Boehringer Ingelheim, Study Chair",,Boehringer Ingelheim,
887602,NCT01719965,Sponsor,,,,
864448,NCT02022410,Principal Investigator,"Brigitte Jolles, MD",Prof.,,University of Lausanne Hospitals
790366,NCT02988635,Principal Investigator,Vittorio Franciosi,M.D.,,Azienda Ospedaliero-Universitaria di Parma
788927,NCT03007368,Principal Investigator,Bruce R. Hamaker,Professor,,Purdue University
955191,NCT00710112,Principal Investigator,G. Ganesh Konduri,"Chief, Division of Neonatology; Professor",,Medical College of Wisconsin
994444,NCT01239719,,Alexandre Frederico,,LAL Clínica,
899967,NCT01556984,Principal Investigator,Xiang Guang-da,Director of Wuhan General Hospital,,Wuhan General Hospital of Guangzhou Military Command
818572,NCT02620982,Sponsor,,,,
982184,NCT01076894,,Department of Anesthesiology,,University Clinic Ulm,
876867,NCT01860196,Principal Investigator,Keewon Kim,Professor,,Seoul National University Hospital
817776,NCT02631330,Principal Investigator,Francisco Jose Tarazona-Santabalbina,"MD, PhD, Consultant in Geriatric Medicine Hospital Universitario de la Ribera. Associated Professor Universidad Católica de Valencia San Vicente Mártir",,Hospital de la Ribera
